0   , 240 , 15  , 0   , 255 , 0   , 255 , 
0   , 240 , 15  , 0   , 0   , 0   , 0   , 
0   , 240 , 15  , 0   , 0   , 0   , 0   , 
0   , 240 , 15  , 0   , 0   , 0   , 0   , 
0   , 240 , 15  , 0   , 0   , 0   , 0   , 
0   , 240 , 15  , 0   , 0   , 0   , 0   , 
0   , 240 , 15  , 0   , 0   , 255 , 255 , 
0   , 240 , 15  , 0   , 0   , 255 , 255 , 
0   , 240 , 15  , 0   , 0   , 255 , 255 , 
0   , 240 , 15  , 0   , 0   , 255 , 255 , 
0   , 240 , 62  , 0   , 0   , 255 , 255 , 
0   , 240 , 109 , 0   , 0   , 255 , 255 , 
0   , 240 , 111 , 0   , 0   , 255 , 255 , 
0   , 240 , 158 , 0   , 0   , 255 , 255 , 
0   , 240 , 205 , 0   , 0   , 255 , 255 , 
0   , 240 , 208 , 0   , 0   , 255 , 255 , 
0   , 240 , 255 , 0   , 0   , 255 , 255 , 
0   , 241 , 46  , 0   , 0   , 255 , 255 , 
0   , 241 , 49  , 0   , 0   , 255 , 255 , 
0   , 241 , 96  , 0   , 0   , 255 , 255 , 
0   , 241 , 143 , 0   , 0   , 255 , 255 , 
0   , 241 , 146 , 0   , 0   , 255 , 255 , 
0   , 241 , 193 , 0   , 0   , 255 , 255 , 
0   , 241 , 240 , 0   , 0   , 255 , 255 , 
0   , 241 , 243 , 0   , 0   , 255 , 255 , 
0   , 242 , 34  , 0   , 0   , 255 , 255 , 
0   , 242 , 80  , 0   , 0   , 255 , 255 , 
0   , 242 , 83  , 0   , 0   , 255 , 255 , 
0   , 242 , 130 , 0   , 0   , 255 , 255 , 
0   , 242 , 177 , 0   , 0   , 255 , 255 , 
0   , 242 , 180 , 0   , 0   , 255 , 255 , 
0   , 242 , 227 , 0   , 0   , 255 , 255 , 
0   , 243 , 18  , 0   , 0   , 255 , 255 , 
0   , 243 , 21  , 0   , 0   , 255 , 255 , 
0   , 243 , 52  , 0   , 0   , 255 , 255 , 
0   , 243 , 84  , 0   , 0   , 255 , 255 , 
0   , 243 , 116 , 0   , 0   , 255 , 255 , 
0   , 243 , 118 , 0   , 0   , 255 , 255 , 
0   , 243 , 165 , 0   , 0   , 255 , 255 , 
0   , 243 , 212 , 0   , 0   , 255 , 255 , 
0   , 243 , 214 , 0   , 0   , 255 , 255 , 
0   , 244 , 5   , 0   , 0   , 255 , 255 , 
0   , 244 , 52  , 0   , 0   , 255 , 255 , 
0   , 244 , 55  , 0   , 0   , 255 , 255 , 
0   , 244 , 102 , 0   , 0   , 255 , 255 , 
0   , 244 , 149 , 0   , 0   , 255 , 255 , 
0   , 244 , 152 , 0   , 0   , 255 , 255 , 
0   , 244 , 199 , 0   , 0   , 255 , 255 , 
0   , 244 , 246 , 0   , 0   , 255 , 255 , 
0   , 244 , 249 , 0   , 0   , 255 , 255 , 
0   , 245 , 40  , 0   , 0   , 255 , 255 , 
0   , 245 , 87  , 0   , 0   , 255 , 255 , 
0   , 245 , 90  , 0   , 0   , 255 , 255 , 
0   , 245 , 137 , 0   , 0   , 255 , 255 , 
0   , 245 , 184 , 0   , 0   , 255 , 255 , 
0   , 245 , 186 , 0   , 0   , 255 , 255 , 
0   , 245 , 233 , 0   , 0   , 255 , 255 , 
0   , 246 , 24  , 0   , 0   , 255 , 255 , 
0   , 246 , 27  , 0   , 0   , 255 , 255 , 
0   , 246 , 74  , 0   , 0   , 255 , 255 , 
0   , 246 , 121 , 0   , 0   , 255 , 255 , 
0   , 246 , 124 , 0   , 0   , 255 , 255 , 
0   , 246 , 171 , 0   , 0   , 255 , 255 , 
0   , 246 , 218 , 0   , 0   , 255 , 255 , 
0   , 246 , 221 , 0   , 0   , 255 , 255 , 
0   , 247 , 12  , 0   , 0   , 255 , 255 , 
0   , 247 , 59  , 0   , 0   , 255 , 255 , 
0   , 247 , 61  , 0   , 0   , 255 , 255 , 
0   , 247 , 108 , 0   , 0   , 255 , 255 , 
0   , 247 , 155 , 0   , 0   , 255 , 255 , 
0   , 247 , 158 , 0   , 0   , 255 , 255 , 
0   , 247 , 205 , 0   , 0   , 255 , 255 , 
0   , 247 , 252 , 0   , 0   , 255 , 255 , 
0   , 247 , 255 , 0   , 0   , 255 , 255 , 
0   , 248 , 46  , 0   , 0   , 255 , 255 , 
0   , 248 , 93  , 0   , 0   , 255 , 255 , 
0   , 248 , 96  , 0   , 0   , 255 , 255 , 
0   , 248 , 143 , 0   , 0   , 255 , 255 , 
0   , 248 , 190 , 0   , 0   , 255 , 255 , 
0   , 248 , 193 , 0   , 0   , 255 , 255 , 
0   , 248 , 240 , 0   , 0   , 255 , 255 , 
0   , 249 , 31  , 0   , 0   , 255 , 255 , 
0   , 249 , 33  , 0   , 0   , 255 , 255 , 
0   , 249 , 80  , 0   , 0   , 255 , 255 , 
0   , 249 , 127 , 0   , 0   , 255 , 255 , 
0   , 249 , 130 , 0   , 0   , 255 , 255 , 
0   , 249 , 162 , 0   , 0   , 255 , 255 , 
0   , 249 , 193 , 0   , 0   , 255 , 255 , 
0   , 249 , 225 , 0   , 0   , 255 , 255 , 
0   , 249 , 227 , 0   , 0   , 255 , 255 , 
0   , 250 , 18  , 0   , 0   , 255 , 255 , 
0   , 250 , 65  , 0   , 0   , 255 , 255 , 
0   , 250 , 68  , 0   , 0   , 255 , 255 , 
0   , 250 , 115 , 0   , 0   , 255 , 255 , 
0   , 250 , 162 , 0   , 0   , 255 , 255 , 
0   , 250 , 164 , 0   , 0   , 255 , 255 , 
0   , 250 , 211 , 0   , 0   , 255 , 255 , 
0   , 251 , 2   , 0   , 0   , 255 , 255 , 
0   , 251 , 5   , 0   , 0   , 255 , 255 , 
0   , 251 , 52  , 0   , 0   , 255 , 255 , 
0   , 251 , 99  , 0   , 0   , 255 , 255 , 
0   , 251 , 102 , 0   , 0   , 255 , 255 , 
0   , 251 , 149 , 0   , 0   , 255 , 255 , 
0   , 251 , 196 , 0   , 0   , 255 , 255 , 
0   , 251 , 199 , 0   , 0   , 255 , 255 , 
0   , 251 , 246 , 0   , 0   , 255 , 255 , 
0   , 252 , 37  , 0   , 0   , 255 , 255 , 
0   , 252 , 40  , 0   , 0   , 255 , 255 , 
0   , 252 , 87  , 0   , 0   , 255 , 255 , 
0   , 252 , 134 , 0   , 0   , 255 , 255 , 
0   , 252 , 136 , 0   , 0   , 255 , 255 , 
0   , 252 , 183 , 0   , 0   , 255 , 255 , 
0   , 252 , 230 , 0   , 0   , 255 , 255 , 
0   , 252 , 233 , 0   , 0   , 255 , 255 , 
0   , 253 , 24  , 0   , 0   , 255 , 255 , 
0   , 253 , 71  , 0   , 0   , 255 , 255 , 
0   , 253 , 74  , 0   , 0   , 255 , 255 , 
0   , 253 , 121 , 0   , 0   , 255 , 255 , 
0   , 253 , 168 , 0   , 0   , 255 , 255 , 
0   , 253 , 171 , 0   , 0   , 255 , 255 , 
0   , 253 , 218 , 0   , 0   , 255 , 255 , 
0   , 254 , 9   , 0   , 0   , 255 , 255 , 
0   , 254 , 11  , 0   , 0   , 255 , 255 , 
0   , 254 , 58  , 0   , 0   , 255 , 255 , 
0   , 254 , 105 , 0   , 0   , 255 , 255 , 
0   , 254 , 108 , 0   , 0   , 255 , 255 , 
0   , 254 , 155 , 0   , 0   , 255 , 255 , 
0   , 254 , 202 , 0   , 0   , 255 , 255 , 
0   , 254 , 205 , 0   , 0   , 255 , 255 , 
0   , 254 , 252 , 0   , 0   , 255 , 255 , 
0   , 255 , 43  , 0   , 0   , 255 , 255 , 
0   , 255 , 46  , 0   , 0   , 255 , 255 , 
0   , 255 , 93  , 0   , 0   , 255 , 255 , 
0   , 255 , 140 , 0   , 0   , 255 , 255 , 
0   , 255 , 143 , 0   , 0   , 255 , 255 , 
0   , 255 , 174 , 0   , 0   , 255 , 255 , 
0   , 255 , 206 , 0   , 0   , 255 , 255 , 
0   , 255 , 238 , 0   , 0   , 255 , 255 , 
0   , 255 , 239 , 0   , 0   , 255 , 255 , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
0   , 255 , 239 , 0   , 0   , 0   , 0   , 
3   , 15  , 206 , 0   , 0   , 0   , 0   , 
7   , 47  , 140 , 0   , 0   , 0   , 0   , 
11  , 79  , 74  , 0   , 0   , 0   , 0   , 
15  , 127 , 7   , 0   , 0   , 0   , 0   , 
19  , 158 , 197 , 0   , 0   , 0   , 0   , 
23  , 190 , 131 , 0   , 0   , 0   , 0   , 
27  , 222 , 65  , 0   , 0   , 0   , 0   , 
32  , 13  , 254 , 0   , 0   , 0   , 0   , 
36  , 45  , 188 , 0   , 0   , 0   , 0   , 
40  , 77  , 122 , 0   , 0   , 0   , 0   , 
44  , 125 , 55  , 0   , 0   , 0   , 0   , 
48  , 156 , 245 , 0   , 0   , 0   , 0   , 
52  , 188 , 179 , 0   , 0   , 0   , 0   , 
56  , 220 , 113 , 0   , 0   , 0   , 0   , 
61  , 12  , 46  , 0   , 0   , 0   , 0   , 
65  , 43  , 236 , 0   , 0   , 0   , 0   , 
69  , 75  , 170 , 0   , 0   , 0   , 0   , 
73  , 107 , 104 , 0   , 0   , 0   , 0   , 
77  , 155 , 37  , 0   , 0   , 0   , 0   , 
81  , 186 , 227 , 0   , 0   , 0   , 0   , 
85  , 218 , 161 , 0   , 0   , 0   , 0   , 
90  , 10  , 94  , 0   , 0   , 0   , 0   , 
94  , 42  , 28  , 0   , 0   , 0   , 0   , 
98  , 73  , 218 , 0   , 0   , 0   , 0   , 
102 , 105 , 152 , 0   , 0   , 0   , 0   , 
106 , 153 , 85  , 0   , 0   , 0   , 0   , 
110 , 185 , 19  , 0   , 0   , 0   , 0   , 
114 , 216 , 209 , 0   , 0   , 0   , 0   , 
119 , 8   , 143 , 0   , 0   , 0   , 0   , 
123 , 40  , 76  , 0   , 0   , 0   , 0   , 
127 , 72  , 10  , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0   , 
127 , 247 , 255 , 0   , 0   , 0   , 0
